PC1(0.62) PC2(0.31) 
1.109458 -0.653487 
0.754656 -0.403335 
1.419602 -0.498360 
0.679891 -0.648436 
0.620853 -0.468590 
0.779189 -0.552664 
1.109915 -0.492313 
0.483762 -0.678663 
0.742167 -0.639876 
0.578763 -0.591255 
0.675058 -0.037508 
1.453930 -0.383586 
0.626405 -0.454790 
0.548266 -0.589959 
0.679509 -0.617637 
1.028077 -0.448199 
0.604215 -0.584231 
0.618868 -0.422764 
1.052439 -0.487355 
0.527982 -0.557373 
0.956194 -0.456157 
0.666392 -0.088512 
0.488044 -0.698947 
0.574568 -0.542702 
0.616768 -0.597816 
0.548184 -0.513576 
0.772373 -0.287178 
0.735359 -0.749192 
0.562839 -0.910653 
0.576049 -0.565088 
1.561126 -0.326001 
0.494224 -0.858915 
0.729562 -0.403517 
0.594272 -0.912169 
0.812401 -0.625384 
0.770251 -0.448487 
0.855235 -0.378862 
0.535070 -0.701092 
0.615140 -0.668765 
0.570443 -0.405723 
0.521600 -0.687096 
0.667367 -0.441049 
0.344849 -0.996681 
0.704703 -0.672078 
0.571204 -0.575507 
1.136052 -0.354636 
0.561029 -0.480803 
1.257851 -0.617574 
0.527569 -0.778214 
0.791857 -0.666723 
0.697203 -0.266717 
0.935989 -0.509853 
-2.563796 0.609526 
-2.105697 0.787850 
-1.879101 0.054850 
-2.045838 1.125831 
-2.018512 0.585122 
-1.929080 0.796175 
-1.840020 0.999824 
-1.931089 0.913480 
-2.179968 0.709024 
-1.765228 0.183267 
-1.814792 0.707067 
-1.943123 0.374109 
-1.954055 0.059786 
-2.292685 0.545871 
-2.022378 0.213983 
-1.808889 0.089921 
-1.896958 0.434906 
-1.521547 0.457992 
-1.942801 0.247108 
-2.286828 -0.198198 
-2.354247 -0.332447 
-2.175352 0.216977 
-2.458609 0.442798 
-2.402773 -0.122764 
-2.586274 0.400396 
-2.148448 -0.334079 
-1.955800 0.836104 
-1.551713 0.317350 
-1.630095 0.317911 
-1.951610 0.140900 
-2.138945 -0.657823 
-1.545000 -0.142114 
-2.034296 -0.783617 
-2.002769 -0.572005 
-1.518905 -0.468921 
-1.716937 0.204800 
-2.071473 0.172882 
-1.879682 0.742072 
-1.745901 0.101182 
-1.461683 0.131021 
0.264610 0.415164 
0.044988 1.220764 
0.892040 0.037215 
0.182134 0.703502 
0.377610 0.696682 
-1.892157 0.611678 
-1.466090 0.135759 
-2.344956 0.046605 
-1.726254 0.576933 
-2.482396 0.131084 
-1.954030 0.489980 
-1.919184 0.847011 
-2.288422 0.715811 
-0.706606 0.051513 
-1.561986 0.002630 
-1.315077 -0.317115 
-1.792241 0.556786 
-1.874947 0.731207 
-2.030908 0.354966 
-2.741347 -0.060810 
-1.656675 -0.257817 
-1.576864 0.202449 
-1.897929 0.363389 
-2.188727 0.092490 
-1.744845 0.641396 
-1.941141 0.011050 
-2.535902 -0.068252 
-1.541643 0.347018 
-1.871211 0.925981 
-1.630521 0.189546 
-1.901379 -0.109318 
-2.234437 0.296314 
-2.637176 0.969100 
-2.610151 -0.062701 
-2.550793 0.373014 
-2.503188 0.415111 
-2.792658 0.142232 
-2.678956 0.190983 
-2.483643 0.311068 
-0.143074 -0.216018 
-0.379609 -0.231493 
-0.359809 0.845148 
-0.555028 1.254435 
-0.478661 0.199717 
-0.687436 0.001143 
-0.145419 -0.500076 
-0.595966 0.847618 
-0.646620 0.682241 
-0.566486 0.262941 
-0.465059 0.511038 
-0.310135 0.275868 
-0.631144 0.250745 
-0.581683 0.184356 
-0.042862 0.015670 
-0.528947 1.132447 
-0.774469 0.415688 
-0.549305 -0.096251 
-0.872446 0.596390 
-0.252386 -0.076240 
0.412620 1.059035 
-0.538534 0.367099 
-0.094692 0.920264 
-0.318586 1.645939 
-0.963085 1.142698 
-0.672687 0.756282 
-0.438586 0.001209 
-0.608431 0.486423 
-0.535625 0.085071 
-0.539919 -0.127527 
-0.370705 0.523366 
-0.765601 0.350181 
-0.272736 0.512114 
-0.184460 0.418309 
-0.092914 0.241140 
-0.232456 -0.317439 
-0.338991 0.853577 
-0.575321 1.060566 
0.453526 0.105734 
0.359230 0.658615 
-0.897438 0.693325 
0.327822 0.254574 
-0.541641 0.005528 
-0.231603 -0.141832 
-0.732541 0.599159 
-0.366454 0.936589 
0.734222 0.436069 
0.283920 1.177827 
0.729539 2.235479 
-0.515779 0.270237 
-0.951458 1.052081 
-0.549089 0.511714 
-0.362191 0.328160 
0.119853 0.410636 
-0.149739 -0.620097 
-0.753298 -0.103984 
-0.272569 -0.287441 
-0.352581 0.599137 
-0.364429 0.146988 
-0.358856 0.129759 
-0.507577 -0.192676 
-0.553506 0.764232 
-0.810114 1.110471 
-0.863284 0.738551 
-0.619400 -0.020820 
-0.385227 0.059593 
-0.292015 0.331737 
-0.392119 -0.298592 
-0.530070 0.284947 
0.004100 -0.431027 
-0.887131 0.226321 
-0.291126 -0.125372 
-0.440538 0.778694 
-0.685479 0.470917 
-0.680359 0.026843 
-0.180111 0.821597 
-0.755021 0.614252 
-0.368009 0.073341 
-0.329125 0.223467 
-0.355623 -0.345922 
-0.075000 -0.040117 
-0.500120 0.540449 
-0.652174 0.533475 
-0.511772 0.715625 
-0.745969 0.545096 
-0.704505 -0.003653 
-0.406240 0.297263 
-0.582736 0.600040 
-0.471780 0.382224 
-0.634619 -0.085907 
-0.641711 0.683435 
-0.432069 0.526655 
-0.421701 -0.265222 
-0.306386 -0.039524 
-0.628331 0.043285 
-0.684022 0.259750 
-0.288627 0.163877 
-0.470023 -0.155233 
-0.656809 0.511504 
-0.403047 0.163065 
-0.661045 0.038937 
0.317691 1.006644 
-0.934541 0.949564 
-0.724606 0.518515 
-0.792788 0.527695 
-0.575117 0.727672 
-0.583756 -0.141149 
-0.658890 0.363318 
-0.551072 -0.197859 
-0.142169 -0.061795 
-0.540149 -0.006099 
-0.768523 0.336332 
-0.497521 -0.358618 
-0.574115 -0.261351 
-0.540786 0.323098 
0.065028 0.133029 
-0.308750 0.987417 
-0.596681 0.836119 
-0.903950 1.155430 
-0.571446 0.715009 
-0.699419 0.411864 
-0.837555 0.344256 
-0.596110 0.525699 
-0.428694 0.232232 
-0.564474 0.065568 
-0.438756 -0.015699 
-0.097480 -0.012570 
-0.088225 0.214169 
-0.310244 0.380213 
-0.109826 0.512566 
-0.465995 0.210543 
0.152872 0.215397 
0.090128 0.176089 
-0.593558 1.510585 
-0.406525 0.854962 
-0.613999 0.355129 
-0.664467 0.467776 
-0.573765 0.726438 
-0.516005 -0.711825 
-0.217845 1.037760 
-0.691006 -0.342904 
-0.729041 0.224527 
-0.622469 0.445549 
-0.564304 0.058118 
-0.317449 0.249742 
-0.380910 -0.229115 
-0.377560 0.291926 
-0.183721 -0.616415 
-0.464580 0.754162 
-0.410886 -0.057530 
-0.634221 0.343607 
-0.136032 -0.008788 
0.092110 -0.167479 
-0.706242 -0.295077 
0.096170 0.278126 
-0.462841 -0.164412 
-0.247483 -0.250080 
-0.219346 0.061219 
-0.602033 0.105694 
-0.452302 -0.010852 
-0.481712 -0.358888 
-0.437365 0.021770 
-0.390645 0.338170 
-0.373639 0.101976 
-0.484855 -0.142028 
-0.599491 0.520650 
-0.240198 -0.220463 
-0.704915 0.414482 
-1.214298 -0.245801 
-0.340951 0.260448 
0.066321 1.987677 
0.905674 1.971763 
-0.005570 1.329413 
-0.334415 0.079812 
-0.496816 1.042326 
-0.127024 1.002035 
-0.209247 2.874639 
-0.569748 0.570578 
0.699588 2.297388 
-0.461414 -0.110501 
-0.846924 0.681586 
-0.673666 1.022123 
-0.598533 0.808965 
-0.766619 0.895724 
-0.551442 0.268321 
-0.263149 -0.092338 
-0.085492 -0.396435 
-0.525391 -0.258617 
-0.228561 0.325000 
-0.414037 0.097711 
-0.681309 0.157767 
-0.563512 0.313967 
-0.398055 0.244815 
-0.566753 0.545360 
0.002524 0.359653 
-0.462641 0.790633 
-0.260905 0.278071 
-0.293501 -0.253406 
-0.400322 -0.287369 
-0.358584 -0.279366 
-0.511143 0.030053 
-0.657505 0.171870 
-0.070281 -0.082433 
-0.295881 -0.361034 
-0.491593 -0.365436 
-0.564205 0.493448 
-0.381908 0.041868 
-0.632309 0.704382 
-0.414143 0.499628 
-0.184521 -0.329479 
-0.172527 -0.118006 
-0.167296 0.004419 
-0.614648 0.463232 
-0.378221 0.596397 
0.517143 0.457034 
-0.117279 1.072355 
-0.239238 -0.264579 
-0.346509 -0.266090 
-0.029850 0.265994 
-0.245179 -0.345515 
-0.558955 0.052916 
-0.452259 0.870340 
0.569234 -0.182099 
-0.457668 0.100721 
-0.198462 -0.103472 
-0.294032 0.373558 
-0.563890 0.075756 
-0.475194 -0.133539 
-0.569828 -0.173173 
-0.583617 0.370091 
-0.472928 1.241828 
-0.692458 0.860773 
-0.568064 0.592942 
-0.325704 0.616841 
-0.328495 0.895075 
-0.593909 0.377106 
-0.618126 0.709817 
-0.771406 0.446747 
0.122527 0.883728 
-0.476661 -0.439297 
-0.611879 0.629713 
-0.585133 -0.157170 
-0.655096 0.514849 
-0.664528 0.733904 
-0.817848 0.495949 
-0.593915 0.277795 
-0.210925 -0.343015 
-0.463363 -0.187124 
-0.211549 1.038021 
-0.582291 1.061085 
-0.639137 0.677043 
-0.966699 0.498296 
-0.598405 0.331178 
-0.490636 0.054362 
-0.804001 0.835575 
-0.660532 1.205724 
-0.388842 0.585174 
0.351190 0.696711 
-0.350295 0.381847 
-0.426280 0.119108 
-0.519978 -0.086749 
-0.704288 0.981502 
-0.427530 0.211136 
-0.130512 -0.019309 
-0.177802 -0.051761 
-0.641209 0.101848 
-0.492970 0.276652 
-0.720194 0.479312 
-0.773765 0.314903 
-0.657415 1.862626 
-0.638774 0.810715 
0.207198 0.622439 
0.163508 0.138264 
-0.226802 -0.090112 
-0.289193 -0.277682 
-0.434517 0.167691 
-0.492838 0.219678 
-0.235232 0.364030 
-0.351572 0.551950 
-0.323539 0.572423 
-0.568559 0.320119 
-0.336036 -0.008708 
-0.355080 -0.067127 
-0.039299 1.138162 
-0.179649 -0.191371 
-0.215030 -0.038945 
-0.616633 0.146137 
-0.332711 0.524938 
-0.592268 0.462014 
0.438205 0.345473 
-0.061423 0.005598 
-0.095082 0.406449 
-0.669385 -0.470274 
-0.394092 -0.178783 
-0.325083 0.147397 
-0.291879 0.510848 
-0.333635 -0.005233 
-0.511961 -0.403929 
-0.174493 0.547186 
0.566478 0.200561 
0.473676 -0.887512 
0.384099 -0.817166 
0.578167 -0.857990 
1.270318 0.067563 
1.848369 -0.031434 
0.721232 -0.736150 
0.610400 -0.678926 
0.628596 -0.852982 
0.972565 -0.651893 
1.013115 -0.602673 
0.634506 -0.321115 
1.643878 -0.154316 
1.763280 -0.481230 
2.029959 -0.062580 
0.931461 -0.444466 
1.096892 -0.443265 
0.482050 -0.280101 
0.594435 -0.646991 
1.021923 -0.542406 
0.572704 -0.676026 
0.460541 -0.892012 
0.513923 -0.715545 
0.839442 -0.578007 
0.788581 -0.572630 
0.549445 -0.675032 
0.733643 -0.000926 
0.314103 -0.763844 
0.563147 -0.791465 
0.515635 -0.778237 
0.405911 -0.787897 
0.480555 -0.612991 
0.568468 -0.761250 
0.600764 -0.669235 
0.694736 -0.362127 
0.486771 -0.817608 
0.605900 -0.610096 
0.480061 -0.817441 
0.503380 -0.810960 
0.598095 -0.608746 
0.441195 -0.959619 
1.379196 -0.342608 
1.891114 0.286488 
0.587233 -0.531204 
1.911512 -0.344775 
1.689915 -0.107194 
0.986393 -0.576494 
0.665149 -0.000594 
0.423408 -0.974236 
0.750807 -0.713931 
0.493063 -0.793451 
0.705677 -0.598865 
0.668469 -0.398469 
0.436704 -0.780653 
0.561219 -0.755578 
1.208885 0.237525 
0.756993 -0.864308 
0.625875 -0.718255 
0.810383 -0.614664 
0.519183 -0.923322 
0.660140 -0.573209 
0.590984 -0.725124 
0.587583 -0.638882 
0.973408 -0.822271 
0.836437 -0.546527 
0.918807 -0.314679 
0.630441 -0.462936 
0.563621 -0.819236 
0.405765 -0.620002 
0.618988 -0.286066 
0.541233 -0.913919 
1.035416 -0.095789 
0.585298 -0.697835 
0.552086 -0.686753 
0.710723 -0.724864 
0.704755 -0.267349 
0.769135 -0.334082 
0.585012 -0.862559 
0.491052 -0.860691 
0.679132 -0.745383 
0.686279 -0.698398 
0.424568 -0.537881 
0.602201 -0.842937 
0.629043 -0.706616 
0.732138 -0.253778 
0.784443 -0.617932 
0.486529 -0.698390 
0.825917 -0.642401 
0.451271 -0.653150 
0.466425 -1.033712 
0.355010 -0.340366 
0.500225 -0.326994 
0.476323 -0.390479 
0.566368 -0.296376 
1.742627 -0.024067 
0.504215 -0.982711 
0.728307 -0.668597 
0.529585 -0.151996 
0.840106 -0.300152 
0.482126 -0.418266 
0.721099 -0.779823 
-2.222694 -0.068743 
-2.404586 -0.017258 
-2.087554 -0.774291 
-2.163892 -0.273191 
-2.152019 0.659271 
-2.364081 0.074282 
-2.394187 -0.765232 
-1.900881 -0.222077 
-2.367668 -0.590559 
-2.261963 -0.425758 
-2.391939 -0.042599 
-2.089047 0.049995 
-2.136525 -0.769261 
-2.286155 -0.968762 
-2.657986 -0.128362 
-1.965634 0.068153 
-2.202761 -0.336995 
-2.483917 -0.311746 
-2.118912 -0.567153 
-1.970526 -0.015817 
-2.430886 0.110371 
-2.517085 -0.467508 
-2.109836 -0.497483 
-1.453495 0.735934 
-2.252845 -0.041737 
-2.276368 -0.880817 
-2.011788 -0.543914 
-2.161540 0.057404 
-2.561180 -0.249382 
-2.400672 -0.365573 
-2.482367 0.135127 
-2.398266 0.172702 
-2.362010 -0.540744 
-2.534135 -0.123698 
-2.243884 -0.748926 
-2.299942 -0.790782 
-2.111313 0.421187 
-2.389477 -0.411309 
-2.397856 -0.462935 
-2.444949 -0.025804 
-2.038436 -0.440384 
-2.297076 -0.237255 
-2.398114 -0.348012 
-2.489173 -0.056474 
-2.468029 0.064423 
-2.652736 0.526569 
-2.575537 -0.102475 
-2.059252 -0.145912 
-2.563476 -0.288979 
-2.486211 -0.464880 
-2.305112 -0.807413 
-2.607068 -0.113054 
-2.712989 0.555121 
-2.472030 0.038765 
-2.291311 -0.591950 
-2.256988 -0.811813 
-2.113200 -0.015392 
-2.249471 -0.468554 
-2.393816 0.633784 
-2.642940 0.239549 
-2.432370 0.134272 
-2.075293 -0.492801 
-2.377169 -0.028721 
-1.674374 0.079937 
-1.893104 0.469508 
-2.471735 0.641175 
-2.730669 0.655524 
-2.418665 -0.053721 
-2.403021 -0.232331 
-2.607479 0.364730 
-2.172551 -0.920799 
-2.195463 -0.824963 
-2.542940 -0.359811 
-2.473102 -0.236520 
-2.321753 -0.276567 
-2.244937 -0.321007 
-2.204904 -0.583468 
-2.561582 0.331179 
-2.512444 -0.202912 
-2.297214 -0.445319 
-2.268080 -0.034688 
-2.455674 0.013363 
-2.203481 -0.258393 
-2.315270 -0.756036 
-2.196668 -0.710040 
-2.311746 -0.126530 
-2.142672 0.098298 
-2.486438 0.070475 
3.192619 1.846609 
3.644112 3.180716 
2.847728 1.755580 
2.593032 1.564214 
3.761292 1.509921 
3.556194 1.632196 
3.778664 1.296326 
2.733100 1.081730 
3.294687 1.511726 
3.237993 1.276893 
3.281140 1.219904 
3.430024 1.224842 
4.126241 2.043779 
3.895923 1.295215 
2.882373 0.861815 
3.731507 1.318178 
3.609298 1.690119 
3.319021 2.897497 
3.665755 1.099296 
3.731676 1.451179 
2.703787 1.276154 
3.698585 1.711199 
3.360854 1.106634 
3.731135 1.493998 
2.988037 1.303164 
3.389349 1.130840 
2.933358 1.732046 
3.296153 1.849973 
3.712542 2.249013 
2.782727 1.831837 
3.571936 1.376378 
5.881521 5.036598 
2.978845 1.914390 
3.454927 1.942994 
2.696706 1.046333 
3.687152 2.100247 
3.686076 1.783823 
3.099497 1.456165 
3.749607 1.792800 
3.107254 1.227798 
2.819859 1.926963 
3.218805 1.375816 
3.708011 0.951231 
4.052065 1.647481 
3.090603 -0.448607 
3.363684 -0.228539 
2.687905 -0.727436 
2.481697 -0.240698 
1.298565 -0.913738 
2.189385 -0.724364 
1.841741 -0.847640 
1.188684 -1.083888 
1.131124 -1.280168 
1.132946 -0.872927 
2.804801 -0.115506 
2.436498 -0.681179 
1.013892 -1.639081 
0.753303 -1.190979 
1.896347 -1.242769 
2.122927 -0.502205 
2.208079 -0.605131 
1.829127 -0.904214 
2.766777 -0.481470 
2.083738 -1.013938 
3.649620 1.811324 
2.749892 -0.936088 
3.060440 0.248243 
2.022667 -0.699689 
0.957640 -0.202669 
2.298215 -0.374933 
0.913084 -0.953903 
1.595090 -0.711203 
0.661156 -1.439753 
2.735641 -0.503029 
2.142368 -0.623702 
2.461463 -0.314308 
2.905492 1.112069 
3.683908 1.860000 
3.234556 2.012086 
2.622159 1.456243 
2.783465 1.392836 
3.268008 2.433017 
3.931014 2.400635 
3.473121 1.442127 
3.762178 1.768941 
4.017453 2.862499 
3.197340 1.181273 
3.004496 1.536662 
3.485195 1.220159 
3.138820 1.236844 
2.909953 1.335705 
3.612136 1.613319 
3.529442 1.990985 
2.792906 1.380220 
3.077945 1.416882 
4.228532 1.475001 
2.081571 -0.804930 
1.936988 -0.750025 
2.622090 -0.547283 
3.241384 -0.230682 
4.321758 0.558613 
4.476569 0.723082 
2.308024 -0.636157 
2.250987 -0.113155 
4.373552 0.813748 
4.843603 1.477928 
3.235538 0.236353 
2.453528 0.220680 
2.012388 -0.193240 
2.401078 -0.116286 
2.554643 -0.126086 
2.460654 -0.505565 
2.367877 -0.453756 
2.782553 -0.098911 
3.415334 0.528656 
3.849192 0.824516 
2.078500 -0.357927 
2.031661 -0.594578 
3.388119 1.087202 
2.450559 -0.296695 
2.718149 -0.155663 
2.113309 -0.457564 
2.111591 -0.593396 
1.385275 -1.027054 
2.128361 -0.126225 
2.805495 0.686295 
2.907403 0.257199 
1.533506 -0.592193 
2.710144 0.130880 
2.404634 -0.114673 
1.625113 -0.678267 
2.296775 0.017277 
1.355607 -1.010733 
1.750149 -0.692958 
3.671325 0.307843 
3.799709 0.706023 
3.799056 0.721488 
3.743221 0.985928 
2.770261 0.123103 
1.579686 -0.482480 
2.321167 -0.414190 
2.267048 -0.242308 
1.771949 -0.247448 
2.013412 -0.656434 
2.357776 -0.169904 
2.183617 -0.603141 
2.063052 -0.115481 
1.688472 -0.800041 
3.380505 0.454904 
2.894937 0.349587 
2.583566 1.862940 
1.716135 -0.443545 
1.956110 -0.263989 
2.338784 -0.677116 
2.845561 0.246725 
3.134149 0.245371 
1.290468 -0.871610 
4.090015 0.923847 
2.317821 -0.099739 
2.812344 0.183822 
3.311847 0.112670 
1.771815 -0.721667 
2.324895 -0.533261 
2.618473 -0.059178 
3.325206 0.260229 
2.508175 -0.103281 
1.893440 -0.433150 
2.343086 -0.119541 
2.711622 0.158015 
2.435534 0.044682 
2.051479 -0.437891 
2.449882 0.022684 
4.837883 1.046022 
4.001219 1.136650 
3.242121 1.114127 
3.761072 0.708782 
4.142412 0.963218 
4.518448 1.371669 
4.442714 1.126245 
3.177461 0.504249 
2.201078 -0.455353 
2.627026 0.529554 
2.573189 0.041434 
1.976991 -0.640615 
2.076434 -0.360286 
3.093181 -0.074851 
1.743127 -0.281707 
3.516304 0.042908 
3.898250 1.426761 
2.098765 1.063992 
2.069465 -0.245469 
1.645048 -0.550396 
2.128770 -0.140771 
2.263300 -0.313845 
2.407316 -0.526403 
2.648660 0.053694 
2.513483 -0.239679 
3.409809 0.004869 
4.328180 0.852543 
4.282287 0.717416 
3.994966 0.916924 
-0.042470 1.964964 
0.291864 1.880612 
0.435176 2.167528 
-0.259435 1.812297 
0.291610 2.343282 
-0.128071 1.883887 
-0.087377 1.974346 
-0.011799 1.672658 
-0.085211 2.205551 
-0.160903 1.936020 
0.167201 2.436803 
0.103952 2.123908 
0.074313 1.772506 
0.062290 2.448880 
0.119498 1.875114 
0.636685 2.003875 
-0.109846 1.458373 
0.035759 2.129622 
0.303616 1.787103 
-0.159076 1.795561 
0.581646 1.991186 
0.611341 1.916204 
0.408286 1.877125 
0.344031 2.283029 
0.185037 2.303636 
-0.056857 2.367970 
-0.165322 2.085184 
-0.008550 1.564386 
0.700139 2.370532 
-0.023215 2.047526 
0.288585 1.849352 
0.115147 2.214543 
0.255414 2.427695 
0.277124 2.322413 
0.174428 2.227533 
0.021089 1.621035 
-0.220932 2.320314 
-0.187328 2.091415 
0.205226 1.802735 
-0.090645 2.142393 
0.566665 2.423204 
0.113234 1.898174 
0.176915 2.382565 
0.007556 1.998017 
-0.370022 1.814063 
0.137947 2.591164 
0.127649 1.646709 
0.169578 1.815336 
0.173180 1.893562 
-0.112665 2.261155 
0.022047 1.646692 
0.348600 1.842688 
0.047009 1.813007 
0.126260 1.906683 
0.220365 2.233260 
0.010487 1.639313 
0.180154 1.569277 
0.387796 2.331085 
0.385915 2.249278 
0.584656 2.295480 
0.111262 1.749485 
-0.136629 2.131230 
0.158375 2.465712 
-0.190519 1.786391 
0.108933 2.616259 
0.127966 2.470776 
-0.094723 2.031263 
0.132570 1.789805 
0.119556 1.806228 
0.254226 1.755808 
0.302318 1.810934 
-0.076994 1.615818 
0.016763 1.686455 
0.322016 1.899133 
0.887475 2.540435 
0.114076 2.165616 
0.241310 1.799715 
0.116272 2.322245 
0.270655 2.165945 
0.010140 2.615436 
0.155572 2.881718 
-0.112829 1.884851 
-0.029216 2.350716 
-0.097804 2.762282 
0.085944 2.066141 
0.096167 1.963550 
0.018930 2.297693 
-0.112449 2.001827 
-0.124643 1.995989 
-0.032153 2.401992 
0.051488 1.863664 
0.109822 2.249701 
0.171205 2.480370 
0.185973 2.224074 
0.554161 2.363426 
0.127175 2.138747 
-0.133590 2.564423 
0.037100 1.662889 
0.368650 1.663798 
0.025936 2.238575 
2.062131 1.737299 
2.034859 -1.351000 
1.569046 -1.440761 
3.601132 -0.941895 
2.967149 -1.593710 
3.019021 -1.541006 
3.412537 -1.416810 
3.946790 -1.410605 
3.746553 -1.349183 
3.267482 -1.543530 
4.200668 -0.302926 
3.953170 -1.103977 
4.716166 -0.342112 
3.577809 -0.953502 
4.059050 -1.059718 
3.709738 -1.214065 
4.211326 -1.098681 
4.489565 -0.737588 
4.118633 -0.909650 
4.266086 -0.384515 
3.990181 -0.974103 
4.728419 -1.268534 
4.209394 -0.886974 
3.929340 -1.126728 
3.999389 -1.163496 
3.848985 -1.083793 
4.116970 -0.664425 
4.375941 -1.048211 
4.184760 -1.269150 
3.965568 -1.096366 
4.140350 -0.920279 
4.352117 -0.769255 
4.085185 -1.188432 
4.003138 -0.676631 
4.350857 -0.944600 
4.212400 -1.022546 
4.903140 -0.923845 
3.720272 -1.100598 
3.834604 -1.581230 
4.932013 -1.071070 
4.196928 -1.390600 
4.192873 -1.300004 
5.540093 -0.678356 
4.148676 -1.204789 
4.638802 -1.018361 
3.906908 -1.160288 
3.209399 1.117141 
0.740605 -0.641457 
0.873407 -0.986522 
2.169256 0.954379 
0.359702 -0.890702 
0.647160 -0.371353 
0.108957 -0.257601 
1.644164 0.618085 
1.379599 2.379969 
1.706623 1.023998 
1.007289 1.703050 
1.311892 1.356094 
-0.047118 -0.583878 
1.017851 -1.964337 
-0.105098 -1.967444 
0.474021 -2.254188 
0.245580 -2.027934 
-0.007725 -1.994797 
0.182614 -2.045533 
0.087552 -2.275096 
1.676237 -1.515001 
0.087809 -2.144855 
0.024833 -2.162682 
0.032968 -2.367966 
-0.118886 -2.140023 
0.201559 -2.395912 
0.269609 -2.046632 
0.127788 -1.917147 
0.415115 -2.095928 
0.423758 -2.066528 
-0.015271 -1.994523 
0.334947 -2.528172 
-0.252662 -1.436677 
0.084250 -2.350267 
-0.035635 -1.984299 
-0.071387 -1.715309 
0.116787 -2.240305 
0.014190 -1.631525 
0.467733 -1.700725 
0.121248 -2.066643 
0.409858 -1.943981 
0.093044 -2.402082 
0.098671 -2.314196 
-0.309057 -2.303933 
0.137317 -2.293608 
0.501069 -1.950838 
0.267257 -2.422047 
0.210879 -2.029267 
0.542948 -1.922062 
0.529057 -1.724397 
0.224907 -2.111546 
0.184305 -2.174166 
0.123996 -2.438115 
0.287756 -1.710843 
0.003681 -2.253436 
0.720481 -1.874739 
0.266199 -2.174347 
0.023496 -2.154703 
-0.024920 -2.069991 
0.313277 -2.189696 
-0.143404 -2.237623 
0.184337 -2.075707 
0.131889 -2.259725 
0.209527 -2.353531 
-0.080779 -2.230882 
0.045454 -2.297397 
-0.108565 -2.480524 
0.387016 -2.409066 
-0.088110 -2.247838 
0.088262 -2.309121 
-0.114687 -2.186354 
0.008018 -1.989062 
0.435754 -2.099352 
0.018776 -2.537145 
0.207424 -2.265549 
-0.084758 -2.226531 
-0.020493 -2.317189 
0.548633 -2.240539 
0.167434 -2.390195 
1.298182 -1.910860 
0.556097 -2.231600 
0.045307 -2.329092 
0.129395 -2.161075 
-0.043772 -1.859854 
-0.115624 -2.039340 
-0.049044 -2.193907 
-0.001616 -2.271083 
1.769880 -1.884469 
0.019708 -2.263530 
-0.065990 -2.277205 
0.639632 -2.161700 
0.255118 -1.814329 
0.197834 -2.308887 
0.255649 -2.213606 
0.009852 -2.056391 
0.386859 -2.403626 
-0.050717 -1.885775 
0.515808 -1.834828 
0.212693 -2.235075 
0.122841 -2.412572 
0.200003 -1.919810 
-0.198823 -2.205927 
0.209574 -2.005357 
-0.218309 -2.350395 
0.138385 -2.172660 
-0.099551 -2.417900 
0.017714 -2.133027 
0.443711 -2.112431 
-0.131860 -2.118974 
-0.029091 -2.348607 
0.102483 -2.027049 
-0.154616 -2.018487 
0.070706 -2.158337 
-0.000266 -2.182666 
-1.898964 0.839431 
-2.784305 0.440632 
-2.688778 -0.107332 
-2.042258 -0.720391 
-2.507989 -0.318230 
-2.344324 -0.007318 
-2.395792 -0.212327 
-2.470275 0.174960 
-2.236237 0.498416 
